Codice comparto;Indirizzo;Carraio;Fronte;Insegna;Anno inizio attivita;Mese inizio attivita;Tipologia merceologica;Descrizione ripartizione;Dettaglio ripartizione;Categoria merceologica;Prevalente;Tipologia locale;Mq tot locale;Mq tot vendita;Tipologia addensamento;Nome addensamento;Sezione censimento;Zona statistica;Numero Circoscrizione;Sezione elettorale;Cap;DO_Y;DO_X
CF;VIA FRANCESCO DE SANCTIS 102 int. 8;0;0;;2009;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;110567;550;87;;NEGOZIO;2751;63;3;304;10142;45.0665403218301;7.62051895160459
CF;VIA FRANCESCO DE SANCTIS 102 int. 8;0;0;;2011;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Telefonia;S;114515;38;5;;NEGOZIO;2751;63;3;304;10142;45.0665403218301;7.62051895160459
CF;VIA FRANCESCO DE SANCTIS 106;0;0;;1991;12;EXTRALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Extralimentari;S;3711;358;.;;NEGOZIO;2751;63;3;304;10142;45.0662505716726;7.62155418492948
CF;VIA FRANCESCO DE SANCTIS 108/A;0;0;;1980;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;19323;50;.;;NEGOZIO;2751;63;3;0;10142;45.0659052693299;7.62183948573372
CF;VIA FRANCESCO DE SANCTIS 109/A;0;0;;2009;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;37145;60;30;N;NEGOZIO;2889;52;3;0;10142;45.066845293289;7.62158497043183
CF;VIA FRANCESCO DE SANCTIS 109/A;0;0;;2009;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;37145;60;30;N;NEGOZIO;2889;52;3;0;10142;45.066845293289;7.62158497043183
CF;VIA FRANCESCO DE SANCTIS 109/B;0;0;;2002;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;38454;2;.;;NEGOZIO;2889;52;3;0;10142;45.0667612781046;7.62165417379981
CF;VIA FRANCESCO DE SANCTIS 111/B;0;0;;1995;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;2666;24;.;;NEGOZIO;2889;52;3;0;10142;45.0666423232808;7.62175214961225
CF;VIA FRANCESCO DE SANCTIS 126;0;0;;1995;2;EXTRALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Extralimentari;S;108210;650;50;N;;2401;63;3;304;10142;45.0653895132067;7.62226315410928
CF;VIA FRANCESCO DE SANCTIS 126/B;1;0;;1996;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;4159;98;.;;NEGOZIO;2401;63;3;0;10142;45.0655535184741;7.62212905353283
CF;VIA FRANCESCO DE SANCTIS 126/F;1;0;;1986;2;EXTRALIMENTARI;MEDIE STRUTTURE;Medie strutture di vendita;Extralimentari;S;5615;306;.;;NEGOZIO;2401;63;3;0;10142;45.0653488120988;7.62229638294337
CF;VIA FRANCESCO DE SANCTIS 126/F;1;0;;1999;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;13586;245;.;;NEGOZIO;2401;63;3;0;10142;45.0653488120988;7.62229638294337
CF;VIA FRANCESCO DE SANCTIS 140;1;0;;2002;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari annessi ad altre attivita;S;24795;16;.;;NEGOZIO;2401;63;3;304;10142;45.0648019584352;7.6227428788156
CF;VIA FRANCESCO DE SANCTIS 140;1;0;;2007;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cartolerie;S;99498;27;21;N;NEGOZIO;2401;63;3;304;10142;45.0648019584352;7.6227428788156
CF;VIA FRANCESCO DE SANCTIS 15;1;0;;1994;11;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Mista;S;9818;444;.;;NEGOZIO;2056;51;3;273;10141;45.0731855147128;7.61937870054845
CF;VIA FRANCESCO DE SANCTIS 15;1;0;;2009;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Ricambi auto e accessori;S;109619;600;200;N;NEGOZIO;2056;51;3;273;10141;45.0731855147128;7.61937870054845
CF;VIA FRANCESCO DE SANCTIS 15/A;1;0;;1997;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;4685;150;.;;NEGOZIO;2056;51;3;0;10141;45.0732089701149;7.61938588514118
CF;VIA FRANCESCO DE SANCTIS 35;0;0;;2008;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;102838;250;230;N;NEGOZIO;2066;51;3;274;10141;45.0719651060354;7.61900676581825
CF;VIA FRANCESCO DE SANCTIS 47/A;1;0;;2002;12;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Supermercato;S;2994;530;.;N;NEGOZIO;3420;51;3;0;10141;45.0711474602099;7.61875306724834
CF;VIA FRANCESCO DE SANCTIS 47/D;0;0;;1996;1;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;.;;8551;60;.;;NEGOZIO;3420;51;3;0;10141;45.0710624795849;7.61872817033105
CF;VIA FRANCESCO DE SANCTIS 48/A;0;0;;1991;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;31742;56;.;;NEGOZIO;2393;63;3;0;10142;45.070512397194;7.61809772860447
CF;VIA FRANCESCO DE SANCTIS 49/A;0;0;;1981;12;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;38578;30;.;;NEGOZIO;3420;51;3;0;10141;45.0710045539631;7.61871110762998
CF;VIA FRANCESCO DE SANCTIS 49/B;0;0;;2008;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Fotografia;S;106809;40;33;N;NEGOZIO;3420;51;3;0;10141;45.0709457062146;7.61869297467742
CF;VIA FRANCESCO DE SANCTIS 50/C;0;0;;1991;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;2161;61;.;;NEGOZIO;2393;63;3;0;10142;45.0703619932264;7.61813915875959
CF;VIA FRANCESCO DE SANCTIS 51/B;0;0;;2002;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;19517;36;18;;NEGOZIO;3420;51;3;0;10141;45.0708589473941;7.61866618984244
CF;VIA FRANCESCO DE SANCTIS 53/A;0;0;;1988;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;32012;30;.;;NEGOZIO;3420;51;3;0;10141;45.0708263831842;7.61865611291721
CF;VIA FRANCESCO DE SANCTIS 54/A;0;0;;1999;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;34962;175;.;;NEGOZIO;2395;63;3;0;10142;45.0701741272032;7.61829913693999
CF;VIA FRANCESCO DE SANCTIS 54/B;0;0;;2011;7;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;16048;42;29;N;NEGOZIO;2395;63;3;0;10142;45.0701222230792;7.61834228321513
CF;VIA FRANCESCO DE SANCTIS 54/C;0;0;;1986;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;5592;235;.;;NEGOZIO;2395;63;3;0;10142;45.0700998624704;7.61836086072531
CF;VIA FRANCESCO DE SANCTIS 58/A;0;0;;2010;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Oggetti preziosi;S;38761;30;30;;NEGOZIO;2395;63;3;0;10142;45.0699260402805;7.61850533136332
CF;VIA FRANCESCO DE SANCTIS 58/A;0;0;;2011;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Oggetti preziosi;S;114694;38;15;;NEGOZIO;2395;63;3;0;10142;45.0699260402805;7.61850533136332
CF;VIA FRANCESCO DE SANCTIS 58/A;0;0;;2011;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;114694;38;15;;NEGOZIO;2395;63;3;0;10142;45.0699260402805;7.61850533136332
CF;VIA FRANCESCO DE SANCTIS 58/E;0;0;;2010;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;112769;70;70;;NEGOZIO;2395;63;3;0;10142;45.0698309654164;7.61858433696299
CF;VIA FRANCESCO DE SANCTIS 60;0;0;;2000;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Farmacia;S;13875;80;.;;NEGOZIO;2395;63;3;311;10142;45.0697347946612;7.61866428332973
CF;VIA FRANCESCO DE SANCTIS 60/B;0;0;;2010;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Ferramenta;S;111475;100;60;;NEGOZIO;2395;63;3;0;10142;45.0697702382247;7.6186348217876
CF;VIA FRANCESCO DE SANCTIS 61;0;0;;2009;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mobili;S;108312;220;150;N;NEGOZIO;2086;51;3;277;10141;45.07010956456;7.6188733957656
CF;VIA FRANCESCO DE SANCTIS 62;0;0;;2000;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;6201;195;.;;NEGOZIO;2395;63;3;311;10142;45.0695896333746;7.61878491649729
CF;VIA FRANCESCO DE SANCTIS 63;0;0;;2008;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Negozio con apparecchi automatici;S;111488;27;27;;;3426;51;3;277;10141;45.0697894135961;7.61913955465988
CF;VIA FRANCESCO DE SANCTIS 64/C;0;0;;1996;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;6199;56;.;;NEGOZIO;2395;63;3;0;10142;45.0694082175298;7.61893570304773
CF;VIA FRANCESCO DE SANCTIS 69/A;0;0;;2009;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;37054;104;22;;NEGOZIO;3426;51;3;0;10141;45.0695268289031;7.61935812301817
CF;VIA FRANCESCO DE SANCTIS 70;0;0;;2006;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Autoveicoli e motoveicoli;S;64183;.;170;N;NEGOZIO;2397;63;3;302;10142;45.0688960259601;7.61936142167713
CF;VIA FRANCESCO DE SANCTIS 70;0;0;;2006;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;64183;.;170;N;NEGOZIO;2397;63;3;302;10142;45.0688960259601;7.61936142167713
CF;VIA FRANCESCO DE SANCTIS 70;0;0;;2009;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;107929;180;150;N;NEGOZIO;2397;63;3;302;10142;45.0688960259601;7.61936142167713
CF;VIA FRANCESCO DE SANCTIS 74;0;0;;2009;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;108394;150;1;N;;2397;63;3;302;10142;45.0686104397183;7.6195999620973
CF;VIA FRANCESCO DE SANCTIS 74 bis;0;0;;2010;9;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;113216;20;15;;NEGOZIO;2397;63;3;302;10142;45.0685283711133;7.61966850126499
CF;VIA FRANCESCO DE SANCTIS 76/C;0;0;;2002;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;38045;2;.;;NEGOZIO;2397;63;3;0;10142;45.0683955677334;7.6197794189517
CF;VIA FRANCESCO DE SANCTIS 78/A;0;0;;1997;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;34123;18;.;;NEGOZIO;2397;63;3;0;10142;45.0683614356703;7.6198079328812
CF;VIA FRANCESCO DE SANCTIS 88;0;0;;2011;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Giocattoli;S;112600;21;3;;NEGOZIO;2398;63;3;302;10142;45.0676502926495;7.62039156732368
CF;VIA FRANCESCO DE SANCTIS 88/D;0;0;;1998;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;12812;21;.;;NEGOZIO;2398;63;3;0;10142;45.0676243694591;7.62041332839281
CF;VIA FRANCESCO DE SANCTIS 88/D;0;0;;2011;6;EXTRALIMENTARI;GIORNALI;Vendita non esclusiva di quotidiani e periodici;Quotidiani e periodici;S;12813;21;.;;NEGOZIO;2398;63;3;0;10142;45.0676243694591;7.62041332839281
CF;VIA FRANCESCO DE SANCTIS 90/B;0;0;;1995;3;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;18939;24;.;N;NEGOZIO;2751;63;3;0;10142;45.0673358167395;7.6206538856969
CF;VIA FRANCESCO DE SANCTIS 94/B;1;0;;1996;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli per animali;S;35850;325;20;N;NEGOZIO;2751;63;3;0;10142;45.0671486838074;7.6208077828567
CF;VIA FRANCESCO DE SANCTIS 94/C;1;0;;1996;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Carburanti;S;38995;1;.;;NEGOZIO;2751;63;3;0;10142;45.0670397960144;7.62089924390299
CF;VIA FRANCESCO GONIN 32/B;0;0;;1997;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;20550;22;.;;NEGOZIO;2744;62;2;0;10137;45.0381228422797;7.62395070812136
CF;VIA FRANCESCO GONIN 39/F;0;0;;2007;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;39583;65;53;N;NEGOZIO;2379;62;2;0;10137;45.0378385889601;7.62389812964112
CF;VIA FRANCESCO GONIN 3/A;0;0;;2000;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;35621;39;18;N;NEGOZIO;3822;62;2;0;10137;45.0397206630665;7.62579713324857
CF;VIA FRANCESCO GONIN 3/A;0;0;;2000;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Latteria;S;35621;39;18;N;NEGOZIO;3822;62;2;0;10137;45.0397206630665;7.62579713324857
CF;VIA FRANCESCO GONIN 51;0;0;;2006;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;64051;.;20;N;NEGOZIO;2379;62;2;173;10137;45.0371414327123;7.62320116183134
CF;VIA FRANCESCO GONIN 51;0;0;;2012;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;121899;54;28;;NEGOZIO;2379;62;2;173;10137;45.0371414327123;7.62320116183134
CF;VIA FRANCESCO GONIN 55;0;0;;2000;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;9139;180;.;;NEGOZIO;2379;62;2;173;10137;45.0369487672335;7.62300856375253
CF;VIA FRANCESCO GONIN 55;0;0;;2009;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Autoveicoli e motoveicoli;S;107631;350;110;N;;2379;62;2;173;10137;45.0369487672335;7.62300856375253
CF;VIA FRANCESCO GONIN 55;0;0;;2009;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;107631;350;110;N;;2379;62;2;173;10137;45.0369487672335;7.62300856375253
CF;VIA FRANCESCO GONIN 5/C;1;0;;1997;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;22397;21;.;;NEGOZIO;3822;62;2;0;10137;45.0394575559087;7.6255358914008
CF;VIA FRANCESCO LANFRANCHI 2/B;0;0;;2012;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;15161;55;45;;NEGOZIO;533;13;8;0;10131;45.0616454197926;7.69959382830446
CF;VIA FRANCESCO LANFRANCHI 2/C;0;0;;2004;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;16364;.;30;N;NEGOZIO;533;13;8;0;10131;45.0615911179358;7.69967812672568
CF;VIA FRANCESCO MILLIO 57/C;0;0;;2005;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;16609;45;.;N;NEGOZIO;1555;35;3;0;10141;45.0592266439929;7.64791906433963
CF;VIA FRANCESCO MILLIO 57/D;0;0;;1990;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;8446;31;.;;NEGOZIO;1555;35;3;0;10141;45.0592482079716;7.64786472963558
CF;VIA FRANCESCO MILLIO 57/D;0;0;;2008;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli funerari;S;104675;70;25;N;NEGOZIO;1555;35;3;0;10141;45.0592482079716;7.64786472963558
CF;VIA FRANCESCO MILLIO 57/D;0;0;;2011;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Profumeria;S;118423;75;9;;NEGOZIO;1555;35;3;0;10141;45.0592482079716;7.64786472963558
CF;VIA FRANCESCO MILLIO 62/C;0;0;;2004;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;24919;2;.;;NEGOZIO;2659;35;3;0;10141;45.05976399066;7.64703327957886
CF;VIA FRANCESCO MILLIO 62/D;0;0;;2008;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;103675;35;25;N;NEGOZIO;2659;35;3;0;10141;45.0597777930618;7.64699855966487
CF;VIA FRANCESCO MOROSINI 11;1;0;;1981;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;39633;38;.;;NEGOZIO;781;18;1;48;10128;45.0669744783538;7.66342395146955
CF;VIA FRANCESCO MOROSINI 11;1;0;;2007;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;101743;102;12;N;NEGOZIO;781;18;1;48;10128;45.0669744783538;7.66342395146955
CF;VIA FRANCESCO MOROSINI 11;1;0;;2007;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gastronomia;S;101743;102;12;N;NEGOZIO;781;18;1;48;10128;45.0669744783538;7.66342395146955
CF;VIA FRANCESCO MOROSINI 1/C;0;0;;1975;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;32747;20;.;;NEGOZIO;3209;18;1;0;10128;45.0678188984961;7.66401484195251
CF;VIA FRANCESCO MOROSINI 22/I;0;0;;1985;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;5518;53;.;;NEGOZIO;791;18;1;0;10129;45.0649681100353;7.66184348982338
CF;VIA FRANCESCO MOROSINI 3/C;0;0;;1998;3;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;32777;32;.;;NEGOZIO;3209;18;1;0;10128;45.0675874114305;7.66385268597154
CF;VIA FRANCESCO MOROSINI 3/C;0;0;;1998;3;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;32777;32;.;;NEGOZIO;3209;18;1;0;10128;45.0675874114305;7.66385268597154
CF;VIA FRANCESCO MOROSINI 4/D;0;0;;2007;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari annessi ad altre attivita;S;100613;121;10;N;NEGOZIO;774;18;1;0;10128;45.0676678848243;7.6637394076459
CF;VIA FRANCESCO MOROSINI 5/A;0;0;;2003;8;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari generici;S;29406;22;.;;NEGOZIO;3209;18;1;0;10128;45.0675483846944;7.66382540795882
CF;VIA FRANCESCO MOROSINI 5/A;0;0;;2009;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cartolerie;S;110369;35;10;;;3209;18;1;0;10128;45.0675483846944;7.66382540795882
CF;VIA FRANCESCO MOROSINI 5/A;0;0;;2009;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;29405;35;22;;NEGOZIO;3209;18;1;0;10128;45.0675483846944;7.66382540795882
CF;VIA FRANCESCO MOROSINI 5/B;0;0;;2008;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;29438;46;46;N;NEGOZIO;3209;18;1;0;10128;45.0674910332204;7.66378529533907
CF;VIA FRANCESCO MOROSINI 5/B;0;0;;2008;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;29438;46;46;N;NEGOZIO;3209;18;1;0;10128;45.0674910332204;7.66378529533907
CF;VIA FRANCESCO MOROSINI 6/B;0;0;;1987;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;6433;30;.;;NEGOZIO;774;18;1;0;10128;45.0676037530326;7.66369451166829
CF;VIA FRANCESCO MOROSINI 6/C;0;0;;2000;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;3347;30;.;;NEGOZIO;774;18;1;0;10128;45.0675660235632;7.66366809271583
CF;VIA FRANCESCO MOROSINI 7/C;0;0;;1991;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;30319;18;.;;NEGOZIO;3209;18;1;0;10128;45.0673852431889;7.66371132830981
CF;VIA FRANCESCO MOROSINI 8;1;0;;1987;9;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Macelleria;S;6753;46;.;N;NEGOZIO;774;18;1;48;10128;45.0674838117582;7.66361050903843
CF;VIA FRANCESCO PETRARCA 13/B;0;0;;2012;4;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;120533;48;2;;NEGOZIO;877;19;8;0;10126;45.0495603363971;7.67630814370007
CF;VIA FRANCESCO PETRARCA 13/G;0;0;;2006;6;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attivita;N;64973;.;37;N;NEGOZIO;877;19;8;0;10126;45.0495241649237;7.67649510361461
CF;VIA FRANCESCO PETRARCA 13/G;0;0;;2006;6;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli per animali;S;64973;.;37;N;NEGOZIO;877;19;8;0;10126;45.0495241649237;7.67649510361461
CF;VIA FRANCESCO PETRARCA 16;1;0;;2012;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;121408;28;20;;NEGOZIO;884;20;8;758;10126;45.0492437302823;7.67718321178842
CF;VIA FRANCESCO PETRARCA 18;1;0;;1975;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;18908;30;.;;NEGOZIO;884;20;8;758;10126;45.0490954756079;7.67760484683975
CF;VIA FRANCESCO PETRARCA 18;1;0;;2009;7;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mista;S;108799;70;70;N;NEGOZIO;884;20;8;758;10126;45.0490954756079;7.67760484683975
CF;VIA FRANCESCO PETRARCA 3;1;0;;2010;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;110795;40;30;;NEGOZIO;876;19;8;751;10126;45.0498768010477;7.6747069378951
CF;VIA FRANCESCO PETRARCA 30;0;0;;2009;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Mobili;N;109347;160;145;N;NEGOZIO;886;20;8;760;10126;45.0485457889151;7.67916799212497
CF;VIA FRANCESCO PETRARCA 30;0;0;;2009;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;S;109347;160;145;N;NEGOZIO;886;20;8;760;10126;45.0485457889151;7.67916799212497
CF;VIA FRANCESCO RISMONDO 23 bis;1;0;;2010;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Autoveicoli e motoveicoli;S;111227;450;160;;NEGOZIO;2772;89;10;871;10127;45.0124482749683;7.65472751014759
CF;VIA FRANCESCO RISMONDO 23 bis;1;0;;2010;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Vendita al dettaglio di cose antiche ed usate;N;111227;450;160;;NEGOZIO;2772;89;10;871;10127;45.0124482749683;7.65472751014759
CF;VIA FRANCESCO RISMONDO 3/G;0;0;;1992;12;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Alimentari annessi ad altra attivita;N;10008;380;.;N;NEGOZIO;3652;89;10;0;10127;45.012055016934;7.65675505894317
CF;VIA FRANCESCO RISMONDO 3/G;0;0;;1992;12;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Giocattoli;S;10008;380;.;N;NEGOZIO;3652;89;10;0;10127;45.012055016934;7.65675505894317
CF;VIA FRANCESCO RISMONDO 51 int. 59;0;0;;2000;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;29386;20;.;;NEGOZIO;3653;89;10;871;10127;45.0127969266121;7.65229395332097
CF;VIA FRANCESCO RISMONDO 51 int. 59;0;0;;2000;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;29385;24;.;;NEGOZIO;3653;89;10;871;10127;45.0127969266121;7.65229395332097
